timestamp,asset,price
2026-04-18 17:58:38.654325,kava,0.056497
2026-04-18 17:58:38.657326,dash,34.64
2026-04-18 17:58:38.661316,zcash,323.36
2026-04-18 17:58:38.663430,iota,0.057285
2026-04-18 17:58:38.666424,maker,1787.01
2026-04-18 17:58:38.673989,aave,105.27
2026-04-18 17:58:38.677976,compound-governance-token,26.82
2026-04-18 17:58:38.679972,sushi,0.213453
2026-04-18 17:58:38.682964,yearn-finance,2697.26
2026-04-18 17:58:38.690113,curve-dao-token,0.231575
2026-04-18 17:59:39.642604,bitcoin,75757
2026-04-18 17:59:39.648773,ethereum,2353.49
2026-04-18 17:59:39.652757,tether,1.0
2026-04-18 17:59:39.656214,usd-coin,0.999917
2026-04-18 17:59:39.659203,binancecoin,630.61
2026-04-18 17:59:39.662198,solana,86.22
2026-04-18 17:59:39.665956,ripple,1.43
2026-04-18 17:59:39.669941,cardano,0.249242
2026-04-18 17:59:39.674237,dogecoin,0.095059
2026-04-18 17:59:39.679220,tron,0.329118
2026-04-18 17:59:39.682215,polkadot,1.28
2026-04-18 17:59:39.685560,litecoin,55.53
2026-04-18 17:59:39.688549,bitcoin-cash,444.59
2026-04-18 17:59:39.693542,chainlink,9.31
2026-04-18 17:59:39.697874,stellar,0.16989
2026-04-18 17:59:39.702863,uniswap,3.37
2026-04-18 17:59:39.706034,avalanche-2,9.41
2026-04-18 17:59:39.710022,cosmos,1.79
2026-04-18 17:59:39.713015,monero,349.73
2026-04-18 17:59:39.716330,ethereum-classic,8.5
2026-04-18 17:59:39.720324,filecoin,0.949635
2026-04-18 17:59:39.724451,aptos,0.941551
2026-04-18 17:59:39.726445,arbitrum,0.126781
2026-04-18 17:59:39.731434,optimism,0.126586
2026-04-18 17:59:39.734742,near,1.35
2026-04-18 17:59:39.738690,internet-computer,2.49
2026-04-18 17:59:39.741678,vechain,0.00709448
2026-04-18 17:59:39.745852,hedera-hashgraph,0.089106
2026-04-18 17:59:39.750838,algorand,0.10781
2026-04-18 17:59:39.754024,the-sandbox,0.080621
2026-04-18 17:59:39.758015,decentraland,0.092473
2026-04-18 17:59:39.768481,theta-token,0.221756
2026-04-18 17:59:39.771472,axie-infinity,1.13
2026-04-18 17:59:39.774712,elrond-erd-2,4.22
2026-04-18 17:59:39.778699,tezos,0.365793
2026-04-18 17:59:39.784683,flow,0.03572449
2026-04-18 17:59:39.788674,eos,0.0819
2026-04-18 17:59:39.792663,neo,2.9
2026-04-18 17:59:39.801108,kava,0.056489
2026-04-18 17:59:39.805287,dash,34.64
2026-04-18 17:59:39.809257,zcash,323.4
2026-04-18 17:59:39.817236,iota,0.057314
2026-04-18 17:59:39.820237,maker,1791.82
2026-04-18 17:59:39.824218,aave,105.41
2026-04-18 17:59:39.827208,compound-governance-token,26.84
2026-04-18 17:59:39.833196,sushi,0.213406
2026-04-18 17:59:39.836197,yearn-finance,2697.01
2026-04-18 17:59:39.839177,curve-dao-token,0.231563
2026-04-18 18:00:40.797989,bitcoin,75766
2026-04-18 18:00:40.801977,ethereum,2353.44
2026-04-18 18:00:40.814244,tether,1.0
2026-04-18 18:00:40.818237,usd-coin,0.999871
2026-04-18 18:00:40.831198,binancecoin,630.6
2026-04-18 18:00:40.835187,solana,86.22
2026-04-18 18:00:40.841175,ripple,1.43
2026-04-18 18:00:40.845159,cardano,0.249202
2026-04-18 18:00:40.850146,dogecoin,0.095051
2026-04-18 18:00:40.855001,tron,0.329115
2026-04-18 18:00:40.860982,polkadot,1.28
2026-04-18 18:00:40.864975,litecoin,55.55
2026-04-18 18:00:40.869557,bitcoin-cash,444.61
2026-04-18 18:00:40.875528,chainlink,9.31
2026-04-18 18:00:40.880532,stellar,0.169944
2026-04-18 18:00:40.884515,uniswap,3.37
2026-04-18 18:00:40.890489,avalanche-2,9.41
2026-04-18 18:00:40.895470,cosmos,1.79
2026-04-18 18:00:40.900461,monero,349.92
2026-04-18 18:00:40.905442,ethereum-classic,8.5
2026-04-18 18:00:40.909443,filecoin,0.949893
2026-04-18 18:00:40.914422,aptos,0.941675
2026-04-18 18:00:40.918408,arbitrum,0.126796
2026-04-18 18:00:40.923394,optimism,0.126579
2026-04-18 18:00:40.928383,near,1.35
2026-04-18 18:00:40.933370,internet-computer,2.49
2026-04-18 18:00:40.936361,vechain,0.00709329
2026-04-18 18:00:40.941347,hedera-hashgraph,0.089118
2026-04-18 18:00:40.944374,algorand,0.107789
2026-04-18 18:00:40.948327,the-sandbox,0.08062
2026-04-18 18:00:40.951320,decentraland,0.092475
2026-04-18 18:00:40.954311,theta-token,0.221858
2026-04-18 18:00:40.959309,axie-infinity,1.13
2026-04-18 18:00:40.962295,elrond-erd-2,4.22
2026-04-18 18:00:40.966280,tezos,0.36583
2026-04-18 18:00:40.968273,flow,0.03572376
2026-04-18 18:00:40.975266,eos,0.0819
2026-04-18 18:00:40.978266,neo,2.9
2026-04-18 18:00:40.982237,kava,0.056484
2026-04-18 18:00:40.985230,dash,34.65
2026-04-18 18:00:40.993218,zcash,323.07
2026-04-18 18:00:40.996199,iota,0.057307
2026-04-18 18:00:40.999190,maker,1791.58
2026-04-18 18:00:41.001186,aave,105.47
2026-04-18 18:00:41.009175,compound-governance-token,26.84
2026-04-18 18:00:41.013154,sushi,0.21339
2026-04-18 18:00:41.016147,yearn-finance,2697.12
2026-04-18 18:00:41.020137,curve-dao-token,0.231577
2026-04-18 18:01:41.949027,bitcoin,75782
2026-04-18 18:01:41.952197,ethereum,2353.68
2026-04-18 18:01:41.958415,tether,1.0
2026-04-18 18:01:41.964589,usd-coin,0.999877
2026-04-18 18:01:41.969580,binancecoin,630.69
2026-04-18 18:01:41.971571,solana,86.22
2026-04-18 18:01:41.975777,ripple,1.43
2026-04-18 18:01:41.979765,cardano,0.249169
2026-04-18 18:01:41.986344,dogecoin,0.095069
2026-04-18 18:01:41.988338,tron,0.329122
2026-04-18 18:01:41.992328,polkadot,1.28
2026-04-18 18:01:41.995579,litecoin,55.53
2026-04-18 18:01:42.000565,bitcoin-cash,444.53
2026-04-18 18:01:42.004675,chainlink,9.31
2026-04-18 18:01:42.007669,stellar,0.169877
2026-04-18 18:01:42.010659,uniswap,3.37
2026-04-18 18:01:42.016329,avalanche-2,9.41
2026-04-18 18:01:42.019308,cosmos,1.79
2026-04-18 18:01:42.023349,monero,349.8
2026-04-18 18:01:42.026957,ethereum-classic,8.5
2026-04-18 18:01:42.030938,filecoin,0.949771
2026-04-18 18:01:42.034311,aptos,0.941503
2026-04-18 18:01:42.038305,arbitrum,0.126822
2026-04-18 18:01:42.043310,optimism,0.126536
2026-04-18 18:01:42.046790,near,1.35
2026-04-18 18:01:42.049782,internet-computer,2.49
2026-04-18 18:01:42.052774,vechain,0.00709294
2026-04-18 18:01:42.057108,hedera-hashgraph,0.089105
2026-04-18 18:01:42.061110,algorand,0.107605
2026-04-18 18:01:42.064277,the-sandbox,0.080626
2026-04-18 18:01:42.067799,decentraland,0.092468
2026-04-18 18:01:42.071775,theta-token,0.221756
2026-04-18 18:01:42.075121,axie-infinity,1.13
2026-04-18 18:01:42.079106,elrond-erd-2,4.22
2026-04-18 18:01:42.083332,tezos,0.36581
2026-04-18 18:01:42.087324,flow,0.03572964
2026-04-18 18:01:42.091315,eos,0.0819
2026-04-18 18:01:42.095140,neo,2.9
2026-04-18 18:01:42.100122,kava,0.056448
2026-04-18 18:01:42.106441,dash,34.64
2026-04-18 18:01:42.109423,zcash,322.8
2026-04-18 18:01:42.112415,iota,0.057308
2026-04-18 18:01:42.118340,maker,1792.65
2026-04-18 18:01:42.122484,aave,105.37
2026-04-18 18:01:42.126961,compound-governance-token,26.86
2026-04-18 18:01:42.129953,sushi,0.213385
2026-04-18 18:01:42.136140,yearn-finance,2697.18
2026-04-18 18:01:42.141128,curve-dao-token,0.231572
2026-04-18 18:02:43.091271,bitcoin,75792
2026-04-18 18:02:43.094264,ethereum,2354.05
2026-04-18 18:02:43.100248,tether,1.0
2026-04-18 18:02:43.104234,usd-coin,0.999875
2026-04-18 18:02:43.109233,binancecoin,630.96
2026-04-18 18:02:43.113217,solana,86.23
2026-04-18 18:02:43.117202,ripple,1.43
2026-04-18 18:02:43.121190,cardano,0.24923
2026-04-18 18:02:43.125182,dogecoin,0.095085
2026-04-18 18:02:43.130168,tron,0.329197
2026-04-18 18:02:43.134166,polkadot,1.28
2026-04-18 18:02:43.138149,litecoin,55.54
2026-04-18 18:02:43.142135,bitcoin-cash,444.55
2026-04-18 18:02:43.147124,chainlink,9.31
2026-04-18 18:02:43.149118,stellar,0.169854
2026-04-18 18:02:43.153104,uniswap,3.37
2026-04-18 18:02:43.157096,avalanche-2,9.41
2026-04-18 18:02:43.161083,cosmos,1.79
2026-04-18 18:02:43.165079,monero,350.1
2026-04-18 18:02:43.169062,ethereum-classic,8.5
2026-04-18 18:02:43.172054,filecoin,0.95015
2026-04-18 18:02:43.177042,aptos,0.941525
2026-04-18 18:02:43.180037,arbitrum,0.126942
2026-04-18 18:02:43.184024,optimism,0.126552
2026-04-18 18:02:43.187013,near,1.35
2026-04-18 18:02:43.194000,internet-computer,2.5
2026-04-18 18:02:43.196989,vechain,0.0070907
2026-04-18 18:02:43.200007,hedera-hashgraph,0.089122
2026-04-18 18:02:43.201974,algorand,0.107567
2026-04-18 18:02:43.205964,the-sandbox,0.080638
2026-04-18 18:02:43.210962,decentraland,0.092539
2026-04-18 18:02:43.213943,theta-token,0.221782
2026-04-18 18:02:43.215936,axie-infinity,1.13
2026-04-18 18:02:43.218928,elrond-erd-2,4.23
2026-04-18 18:02:43.223559,tezos,0.365801
2026-04-18 18:02:43.227671,flow,0.03573995
2026-04-18 18:02:43.230661,eos,0.081909
2026-04-18 18:02:43.233652,neo,2.9
2026-04-18 18:02:43.235647,kava,0.056448
2026-04-18 18:02:43.238640,dash,34.64
2026-04-18 18:02:43.242634,zcash,323.06
2026-04-18 18:02:43.246630,iota,0.057276
2026-04-18 18:02:43.249611,maker,1786.37
2026-04-18 18:02:43.252602,aave,105.19
2026-04-18 18:02:43.254597,compound-governance-token,26.85
2026-04-18 18:02:43.260581,sushi,0.213576
2026-04-18 18:02:43.263574,yearn-finance,2697.21
2026-04-18 18:02:43.267562,curve-dao-token,0.231613
2026-04-18 18:03:44.385422,bitcoin,75817
2026-04-18 18:03:44.389417,ethereum,2354.49
2026-04-18 18:03:44.395129,tether,1.0
2026-04-18 18:03:44.400117,usd-coin,0.999882
2026-04-18 18:03:44.406102,binancecoin,631.09
2026-04-18 18:03:44.411092,solana,86.24
2026-04-18 18:03:44.416082,ripple,1.43
2026-04-18 18:03:44.422058,cardano,0.24926
2026-04-18 18:03:44.426062,dogecoin,0.095101
2026-04-18 18:03:44.430037,tron,0.329261
2026-04-18 18:03:44.434425,polkadot,1.28
2026-04-18 18:03:44.439412,litecoin,55.54
2026-04-18 18:03:44.442412,bitcoin-cash,444.45
2026-04-18 18:03:44.445770,chainlink,9.31
2026-04-18 18:03:44.450757,stellar,0.169861
2026-04-18 18:03:44.454862,uniswap,3.37
2026-04-18 18:03:44.458853,avalanche-2,9.41
2026-04-18 18:03:44.462842,cosmos,1.79
2026-04-18 18:03:44.466382,monero,350.16
2026-04-18 18:03:44.470372,ethereum-classic,8.5
2026-04-18 18:03:44.474362,filecoin,0.950504
2026-04-18 18:03:44.480325,aptos,0.941655
2026-04-18 18:03:44.485727,arbitrum,0.127012
2026-04-18 18:03:44.490714,optimism,0.126573
2026-04-18 18:03:44.495700,near,1.35
2026-04-18 18:03:44.506676,internet-computer,2.5
2026-04-18 18:03:44.513653,vechain,0.00708935
2026-04-18 18:03:44.525621,hedera-hashgraph,0.089126
2026-04-18 18:03:44.544589,algorand,0.107531
2026-04-18 18:03:44.555340,the-sandbox,0.080641
2026-04-18 18:03:44.561313,decentraland,0.092528
2026-04-18 18:03:44.566892,theta-token,0.221795
2026-04-18 18:03:44.566892,axie-infinity,1.13
2026-04-18 18:03:44.582809,elrond-erd-2,4.23
2026-04-18 18:03:44.582809,tezos,0.365858
2026-04-18 18:03:44.582809,flow,0.0357376
2026-04-18 18:03:44.599392,eos,0.081909
2026-04-18 18:03:44.599392,neo,2.9
2026-04-18 18:03:44.611404,kava,0.056428
2026-04-18 18:03:44.620379,dash,34.64
2026-04-18 18:03:44.626729,zcash,323.3
2026-04-18 18:03:44.630719,iota,0.05728
2026-04-18 18:03:44.637703,maker,1792.09
2026-04-18 18:03:44.642695,aave,105.12
2026-04-18 18:03:44.647675,compound-governance-token,26.85
2026-04-18 18:03:44.652671,sushi,0.213604
2026-04-18 18:03:44.656659,yearn-finance,2697.27
2026-04-18 18:03:44.659642,curve-dao-token,0.231616
2026-04-18 18:04:45.615491,bitcoin,75829
2026-04-18 18:04:45.620474,ethereum,2354.55
2026-04-18 18:04:45.628442,tether,1.0
2026-04-18 18:04:45.635426,usd-coin,0.999888
2026-04-18 18:04:45.643409,binancecoin,631.28
2026-04-18 18:04:45.652377,solana,86.25
2026-04-18 18:04:45.656372,ripple,1.43
2026-04-18 18:04:45.664351,cardano,0.249316
2026-04-18 18:04:45.672331,dogecoin,0.095113
2026-04-18 18:04:45.680303,tron,0.329201
2026-04-18 18:04:45.688283,polkadot,1.28
2026-04-18 18:04:45.694266,litecoin,55.55
2026-04-18 18:04:45.703248,bitcoin-cash,444.46
2026-04-18 18:04:45.707235,chainlink,9.32
2026-04-18 18:04:45.720209,stellar,0.169891
2026-04-18 18:04:45.735156,uniswap,3.37
2026-04-18 18:04:45.739148,avalanche-2,9.41
2026-04-18 18:04:45.751113,cosmos,1.79
2026-04-18 18:04:45.755102,monero,350.34
2026-04-18 18:04:45.767069,ethereum-classic,8.5
2026-04-18 18:04:45.773056,filecoin,0.950766
2026-04-18 18:04:45.783038,aptos,0.942171
2026-04-18 18:04:45.786020,arbitrum,0.127078
2026-04-18 18:04:45.800980,optimism,0.126598
2026-04-18 18:04:45.817943,near,1.35
2026-04-18 18:04:45.830906,internet-computer,2.5
2026-04-18 18:04:45.836884,vechain,0.0070887
2026-04-18 18:04:45.886751,hedera-hashgraph,0.089114
2026-04-18 18:04:45.947587,algorand,0.10748
2026-04-18 18:04:45.958558,the-sandbox,0.080676
2026-04-18 18:04:45.965541,decentraland,0.09254
2026-04-18 18:04:45.973519,theta-token,0.221951
2026-04-18 18:04:45.983547,axie-infinity,1.13
2026-04-18 18:04:46.005725,elrond-erd-2,4.23
2026-04-18 18:04:46.018693,tezos,0.36578
2026-04-18 18:04:46.022680,flow,0.03574642
2026-04-18 18:04:46.031056,eos,0.081909
2026-04-18 18:04:46.036046,neo,2.9
2026-04-18 18:04:46.042027,kava,0.056426
2026-04-18 18:04:46.051013,dash,34.66
2026-04-18 18:04:46.055989,zcash,323.3
2026-04-18 18:04:46.066283,iota,0.057334
2026-04-18 18:04:46.069274,maker,1792.21
2026-04-18 18:04:46.075258,aave,104.98
2026-04-18 18:04:46.083239,compound-governance-token,26.84
2026-04-18 18:04:46.087225,sushi,0.213617
2026-04-18 18:04:46.095248,yearn-finance,2698.2
2026-04-18 18:04:46.101218,curve-dao-token,0.231646
2026-04-18 18:05:47.004644,bitcoin,75817
2026-04-18 18:05:47.007635,ethereum,2354.38
2026-04-18 18:05:47.012627,tether,1.0
2026-04-18 18:05:47.017865,usd-coin,0.999898
2026-04-18 18:05:47.022850,binancecoin,630.98
2026-04-18 18:05:47.025479,solana,86.21
2026-04-18 18:05:47.028472,ripple,1.43
2026-04-18 18:05:47.031464,cardano,0.24929
2026-04-18 18:05:47.034100,dogecoin,0.095034
2026-04-18 18:05:47.042225,tron,0.329269
2026-04-18 18:05:47.046168,polkadot,1.28
2026-04-18 18:05:47.051160,litecoin,55.53
2026-04-18 18:05:47.057535,bitcoin-cash,444.47
2026-04-18 18:05:47.060527,chainlink,9.31
2026-04-18 18:05:47.063656,stellar,0.16988
2026-04-18 18:05:47.066649,uniswap,3.37
2026-04-18 18:05:47.071635,avalanche-2,9.41
2026-04-18 18:05:47.075952,cosmos,1.79
2026-04-18 18:05:47.079941,monero,350.43
2026-04-18 18:05:47.081935,ethereum-classic,8.5
2026-04-18 18:05:47.085479,filecoin,0.950748
2026-04-18 18:05:47.090463,aptos,0.942203
2026-04-18 18:05:47.094595,arbitrum,0.127081
2026-04-18 18:05:47.097583,optimism,0.126601
2026-04-18 18:05:47.100575,near,1.35
2026-04-18 18:05:47.105535,internet-computer,2.5
2026-04-18 18:05:47.109516,vechain,0.00708784
2026-04-18 18:05:47.112506,hedera-hashgraph,0.089105
2026-04-18 18:05:47.115825,algorand,0.107464
2026-04-18 18:05:47.119816,the-sandbox,0.080675
2026-04-18 18:05:47.125132,decentraland,0.092461
2026-04-18 18:05:47.129112,theta-token,0.221999
2026-04-18 18:05:47.133101,axie-infinity,1.13
2026-04-18 18:05:47.140300,elrond-erd-2,4.23
2026-04-18 18:05:47.144374,tezos,0.36571
2026-04-18 18:05:47.147365,flow,0.03574043
2026-04-18 18:05:47.151356,eos,0.081909
2026-04-18 18:05:47.157600,neo,2.89
2026-04-18 18:05:47.160589,kava,0.056424
2026-04-18 18:05:47.164871,dash,34.67
2026-04-18 18:05:47.168868,zcash,322.85
2026-04-18 18:05:47.173843,iota,0.057319
2026-04-18 18:05:47.176239,maker,1792.62
2026-04-18 18:05:47.179230,aave,104.92
2026-04-18 18:05:47.184407,compound-governance-token,26.83
2026-04-18 18:05:47.188395,sushi,0.213614
2026-04-18 18:05:47.191386,yearn-finance,2697.98
2026-04-18 18:05:47.195511,curve-dao-token,0.231627
2026-04-18 18:06:48.033110,bitcoin,75815
2026-04-18 18:06:48.038232,ethereum,2353.86
2026-04-18 18:06:48.041496,tether,1.0
2026-04-18 18:06:48.047584,usd-coin,0.999924
2026-04-18 18:06:48.051577,binancecoin,630.92
2026-04-18 18:06:48.056229,solana,86.19
2026-04-18 18:06:48.058225,ripple,1.43
2026-04-18 18:06:48.062212,cardano,0.249204
2026-04-18 18:06:48.069051,dogecoin,0.095004
2026-04-18 18:06:48.072037,tron,0.329246
2026-04-18 18:06:48.075221,polkadot,1.28
2026-04-18 18:06:48.081201,litecoin,55.54
2026-04-18 18:06:48.085622,bitcoin-cash,444.42
2026-04-18 18:06:48.089611,chainlink,9.31
2026-04-18 18:06:48.092605,stellar,0.169866
2026-04-18 18:06:48.098699,uniswap,3.37
2026-04-18 18:06:48.102673,avalanche-2,9.4
2026-04-18 18:06:48.106421,cosmos,1.79
2026-04-18 18:06:48.112410,monero,350.29
2026-04-18 18:06:48.118086,ethereum-classic,8.5
2026-04-18 18:06:48.121079,filecoin,0.950247
2026-04-18 18:06:48.124167,aptos,0.942266
2026-04-18 18:06:48.130471,arbitrum,0.127118
2026-04-18 18:06:48.135962,optimism,0.12655
2026-04-18 18:06:48.138952,near,1.35
2026-04-18 18:06:48.142942,internet-computer,2.5
2026-04-18 18:06:48.147111,vechain,0.00708714
2026-04-18 18:06:48.151551,hedera-hashgraph,0.089098
2026-04-18 18:06:48.154784,algorand,0.107407
2026-04-18 18:06:48.159771,the-sandbox,0.080695
2026-04-18 18:06:48.164939,decentraland,0.092483
2026-04-18 18:06:48.168918,theta-token,0.22205
2026-04-18 18:06:48.171941,axie-infinity,1.13
2026-04-18 18:06:48.175046,elrond-erd-2,4.23
2026-04-18 18:06:48.180033,tezos,0.365661
2026-04-18 18:06:48.183023,flow,0.03574974
2026-04-18 18:06:48.185144,eos,0.081909
2026-04-18 18:06:48.188137,neo,2.89
2026-04-18 18:06:48.191129,kava,0.056406
2026-04-18 18:06:48.195532,dash,34.66
2026-04-18 18:06:48.199378,zcash,322.41
2026-04-18 18:06:48.203517,iota,0.05733
2026-04-18 18:06:48.205514,maker,1791.54
2026-04-18 18:06:48.209504,aave,104.8
2026-04-18 18:06:48.212497,compound-governance-token,26.82
2026-04-18 18:06:48.215633,sushi,0.213517
2026-04-18 18:06:48.218625,yearn-finance,2698.95
2026-04-18 18:06:48.221619,curve-dao-token,0.231569
2026-04-18 18:07:49.148816,bitcoin,75822
2026-04-18 18:07:49.152001,ethereum,2354.05
2026-04-18 18:07:49.162147,tether,1.0
2026-04-18 18:07:49.172278,usd-coin,0.999887
2026-04-18 18:07:49.180548,binancecoin,630.79
2026-04-18 18:07:49.184724,solana,86.18
2026-04-18 18:07:49.189715,ripple,1.43
2026-04-18 18:07:49.193696,cardano,0.249238
2026-04-18 18:07:49.197688,dogecoin,0.094974
2026-04-18 18:07:49.201674,tron,0.329219
2026-04-18 18:07:49.205665,polkadot,1.28
2026-04-18 18:07:49.211687,litecoin,55.54
2026-04-18 18:07:49.215677,bitcoin-cash,444.42
2026-04-18 18:07:49.218664,chainlink,9.31
2026-04-18 18:07:49.223585,stellar,0.169847
2026-04-18 18:07:49.228225,uniswap,3.37
2026-04-18 18:07:49.232309,avalanche-2,9.4
2026-04-18 18:07:49.234596,cosmos,1.79
2026-04-18 18:07:49.238583,monero,350.31
2026-04-18 18:07:49.246932,ethereum-classic,8.5
2026-04-18 18:07:49.249922,filecoin,0.95014
2026-04-18 18:07:49.257607,aptos,0.942322
2026-04-18 18:07:49.261596,arbitrum,0.127101
2026-04-18 18:07:49.265953,optimism,0.126549
2026-04-18 18:07:49.268946,near,1.35
2026-04-18 18:07:49.271950,internet-computer,2.5
2026-04-18 18:07:49.278338,vechain,0.00708609
2026-04-18 18:07:49.282320,hedera-hashgraph,0.089102
2026-04-18 18:07:49.285557,algorand,0.107393
2026-04-18 18:07:49.290528,the-sandbox,0.080684
2026-04-18 18:07:49.293681,decentraland,0.092494
2026-04-18 18:07:49.297672,theta-token,0.222156
2026-04-18 18:07:49.300665,axie-infinity,1.13
2026-04-18 18:07:49.303656,elrond-erd-2,4.23
2026-04-18 18:07:49.310401,tezos,0.365723
2026-04-18 18:07:49.314536,flow,0.03574099
2026-04-18 18:07:49.316527,eos,0.081909
2026-04-18 18:07:49.321519,neo,2.89
2026-04-18 18:07:49.327821,kava,0.056383
2026-04-18 18:07:49.330814,dash,34.65
2026-04-18 18:07:49.333936,zcash,322.59
2026-04-18 18:07:49.338928,iota,0.057306
2026-04-18 18:07:49.343976,maker,1791.23
2026-04-18 18:07:49.346375,aave,104.71
2026-04-18 18:07:49.348368,compound-governance-token,26.79
2026-04-18 18:07:49.352360,sushi,0.21349
2026-04-18 18:07:49.356632,yearn-finance,2699.9
2026-04-18 18:07:49.361850,curve-dao-token,0.231541
2026-04-18 18:08:50.232449,bitcoin,75830
2026-04-18 18:08:50.235568,ethereum,2354.31
2026-04-18 18:08:50.244707,tether,1.0
2026-04-18 18:08:50.250318,usd-coin,0.999865
2026-04-18 18:08:50.255445,binancecoin,631.03
2026-04-18 18:08:50.259422,solana,86.19
2026-04-18 18:08:50.262428,ripple,1.43
2026-04-18 18:08:50.264816,cardano,0.249275
2026-04-18 18:08:50.272784,dogecoin,0.09497
2026-04-18 18:08:50.276677,tron,0.329167
2026-04-18 18:08:50.279669,polkadot,1.28
2026-04-18 18:08:50.283976,litecoin,55.53
2026-04-18 18:08:50.287974,bitcoin-cash,444.41
2026-04-18 18:08:50.290959,chainlink,9.31
2026-04-18 18:08:50.298327,stellar,0.169849
2026-04-18 18:08:50.303370,uniswap,3.37
2026-04-18 18:08:50.305677,avalanche-2,9.4
2026-04-18 18:08:50.308667,cosmos,1.79
2026-04-18 18:08:50.312667,monero,349.72
2026-04-18 18:08:50.317489,ethereum-classic,8.5
2026-04-18 18:08:50.320479,filecoin,0.950338
2026-04-18 18:08:50.324961,aptos,0.942292
2026-04-18 18:08:50.327952,arbitrum,0.12714
2026-04-18 18:08:50.332940,optimism,0.126591
2026-04-18 18:08:50.337808,near,1.35
2026-04-18 18:08:50.341792,internet-computer,2.5
2026-04-18 18:08:50.346011,vechain,0.00708861
2026-04-18 18:08:50.348997,hedera-hashgraph,0.0891
2026-04-18 18:08:50.351989,algorand,0.107368
2026-04-18 18:08:50.357261,the-sandbox,0.080691
2026-04-18 18:08:50.361247,decentraland,0.092481
2026-04-18 18:08:50.364427,theta-token,0.221908
2026-04-18 18:08:50.367416,axie-infinity,1.13
2026-04-18 18:08:50.373590,elrond-erd-2,4.24
2026-04-18 18:08:50.376581,tezos,0.365642
2026-04-18 18:08:50.379573,flow,0.0357423
2026-04-18 18:08:50.383567,eos,0.081909
2026-04-18 18:08:50.387079,neo,2.9
2026-04-18 18:08:50.391060,kava,0.056362
2026-04-18 18:08:50.393141,dash,34.64
2026-04-18 18:08:50.396214,zcash,322.58
2026-04-18 18:08:50.401202,iota,0.05725
2026-04-18 18:08:50.404410,maker,1787.42
2026-04-18 18:08:50.408391,aave,104.55
2026-04-18 18:08:50.411375,compound-governance-token,26.76
2026-04-18 18:08:50.415733,sushi,0.213509
2026-04-18 18:08:50.418727,yearn-finance,2699.93
2026-04-18 18:08:50.422717,curve-dao-token,0.231522
2026-04-18 18:09:51.612178,bitcoin,75830
2026-04-18 18:09:51.617266,ethereum,2354.53
2026-04-18 18:09:51.632956,tether,1.0
2026-04-18 18:09:51.639945,usd-coin,0.999853
2026-04-18 18:09:51.647915,binancecoin,630.92
2026-04-18 18:09:51.666391,solana,86.2
2026-04-18 18:09:51.674370,ripple,1.43
2026-04-18 18:09:51.682350,cardano,0.249295
2026-04-18 18:09:51.698307,dogecoin,0.094963
2026-04-18 18:09:51.699286,tron,0.329153
2026-04-18 18:09:51.720449,polkadot,1.28
2026-04-18 18:09:51.728681,litecoin,55.54
2026-04-18 18:09:51.732670,bitcoin-cash,444.41
2026-04-18 18:09:51.748986,chainlink,9.31
2026-04-18 18:09:51.759011,stellar,0.169858
2026-04-18 18:09:51.776799,uniswap,3.37
2026-04-18 18:09:51.783770,avalanche-2,9.4
2026-04-18 18:09:51.795506,cosmos,1.79
2026-04-18 18:09:51.803668,monero,349.69
2026-04-18 18:09:51.810648,ethereum-classic,8.51
2026-04-18 18:09:51.814634,filecoin,0.950132
2026-04-18 18:09:51.900456,aptos,0.942301
2026-04-18 18:09:51.904638,arbitrum,0.127184
2026-04-18 18:09:51.913614,optimism,0.126549
2026-04-18 18:09:51.916606,near,1.35
2026-04-18 18:09:51.999481,internet-computer,2.5
2026-04-18 18:09:52.006685,vechain,0.00708674
2026-04-18 18:09:52.015775,hedera-hashgraph,0.089091
2026-04-18 18:09:52.022759,algorand,0.107396
2026-04-18 18:09:52.033725,the-sandbox,0.08069
2026-04-18 18:09:52.051000,decentraland,0.092464
2026-04-18 18:09:52.113793,theta-token,0.22173
2026-04-18 18:09:52.122770,axie-infinity,1.13
2026-04-18 18:09:52.130878,elrond-erd-2,4.24
2026-04-18 18:09:52.136226,tezos,0.365558
2026-04-18 18:09:52.150064,flow,0.03573771
2026-04-18 18:09:52.156333,eos,0.081909
2026-04-18 18:09:52.163397,neo,2.89
2026-04-18 18:09:52.175916,kava,0.056357
2026-04-18 18:09:52.185071,dash,34.64
2026-04-18 18:09:52.187083,zcash,322.63
2026-04-18 18:09:52.199203,iota,0.05724
2026-04-18 18:09:52.203276,maker,1786.0
2026-04-18 18:09:52.216722,aave,104.48
2026-04-18 18:09:52.224710,compound-governance-token,26.7
2026-04-18 18:09:52.232679,sushi,0.213533
2026-04-18 18:09:52.249634,yearn-finance,2700.16
2026-04-18 18:09:52.266592,curve-dao-token,0.231518
2026-04-18 18:10:53.209564,bitcoin,75831
2026-04-18 18:10:53.213211,ethereum,2354.67
2026-04-18 18:10:53.224570,tether,1.0
2026-04-18 18:10:53.228557,usd-coin,0.999793
2026-04-18 18:10:53.231548,binancecoin,631.09
2026-04-18 18:10:53.234902,solana,86.22
2026-04-18 18:10:53.238890,ripple,1.43
2026-04-18 18:10:53.241888,cardano,0.24933
2026-04-18 18:10:53.245096,dogecoin,0.094976
2026-04-18 18:10:53.250081,tron,0.329128
